,click_predicted,clicked_groundtruth
33004,0.0,0.0
3877,0.0,0.0
56728,0.0,0.0
63023,0.0,0.0
73686,0.0,1.0
27010,0.0,0.0
34497,0.0,0.0
86691,0.0,0.0
76201,0.0,0.0
95653,0.0,0.0
51117,0.0,0.0
63249,0.0,0.0
25093,0.0,0.0
29738,0.0,0.0
62921,0.0,0.0
84586,0.0,0.0
61557,0.0,0.0
68951,0.0,0.0
8996,0.0,0.0
87163,0.0,0.0
17135,0.0,0.0
1087,0.0,0.0
72769,0.0,0.0
11721,0.0,0.0
34244,0.0,0.0
47189,0.0,0.0
42224,0.0,0.0
67452,0.0,0.0
48333,0.0,0.0
21919,0.0,0.0
49025,0.0,0.0
98765,0.0,0.0
64894,0.0,0.0
69952,0.0,0.0
62229,0.0,0.0
2196,0.0,0.0
89322,0.0,0.0
73863,0.0,0.0
71900,0.0,0.0
72461,0.0,0.0
93994,0.0,0.0
64217,0.0,0.0
92658,0.0,0.0
96608,0.0,0.0
39662,0.0,0.0
41694,0.0,0.0
46840,0.0,0.0
72390,0.0,0.0
9068,0.0,0.0
35741,0.0,0.0
62243,0.0,0.0
25134,0.0,0.0
36300,0.0,0.0
40939,0.0,0.0
54601,0.0,0.0
60496,0.0,0.0
17053,0.0,0.0
54134,0.0,0.0
66316,0.0,0.0
27238,0.0,0.0
83800,0.0,0.0
94956,0.0,0.0
49503,0.0,0.0
20386,0.0,0.0
27191,0.0,0.0
89319,0.0,0.0
83421,0.0,0.0
69767,0.0,0.0
89720,0.0,0.0
14433,0.0,0.0
37170,0.0,0.0
40273,0.0,0.0
26263,0.0,0.0
90619,0.0,0.0
81837,0.0,0.0
54562,0.0,0.0
64375,0.0,0.0
93948,0.0,0.0
68185,0.0,0.0
69119,0.0,0.0
46888,0.0,0.0
25594,0.0,0.0
56255,0.0,0.0
20190,0.0,0.0
2060,0.0,0.0
37584,0.0,0.0
30688,0.0,0.0
87535,0.0,0.0
38095,0.0,0.0
84751,0.0,0.0
26778,0.0,0.0
84903,0.0,1.0
31408,0.0,0.0
99440,0.0,0.0
86443,0.0,0.0
12558,0.0,0.0
42666,0.0,0.0
59638,0.0,0.0
24020,0.0,0.0
53582,0.0,0.0
9474,0.0,0.0
68571,0.0,0.0
756,0.0,0.0
18612,0.0,0.0
92151,0.0,0.0
19954,0.0,0.0
44015,0.0,0.0
10628,0.0,0.0
30994,0.0,0.0
45943,0.0,0.0
45286,0.0,0.0
98930,0.0,1.0
46756,0.0,0.0
78504,0.0,0.0
81943,0.0,0.0
49191,0.0,0.0
55330,0.0,1.0
82663,0.0,0.0
2515,0.0,0.0
68926,0.0,0.0
23420,0.0,0.0
30553,0.0,0.0
12295,0.0,0.0
93277,0.0,0.0
26624,1.0,0.0
57315,0.0,0.0
81379,0.0,0.0
46338,0.0,0.0
86155,0.0,0.0
36797,0.0,0.0
96546,0.0,0.0
40977,0.0,0.0
92254,0.0,0.0
67444,0.0,0.0
40583,0.0,0.0
96531,0.0,0.0
38100,0.0,0.0
12446,0.0,0.0
14550,0.0,0.0
2962,0.0,0.0
64902,0.0,0.0
69668,0.0,0.0
76834,0.0,0.0
65811,0.0,0.0
51340,0.0,0.0
47473,0.0,0.0
68557,0.0,0.0
68609,0.0,0.0
60322,0.0,0.0
83764,0.0,0.0
71398,0.0,0.0
54167,0.0,0.0
78548,0.0,0.0
57267,0.0,0.0
16760,0.0,0.0
11468,0.0,0.0
8561,0.0,0.0
7306,0.0,0.0
99729,0.0,0.0
82835,0.0,0.0
65883,0.0,0.0
85280,0.0,0.0
15710,0.0,0.0
44427,0.0,0.0
93052,0.0,0.0
17546,0.0,1.0
1559,0.0,0.0
24863,0.0,0.0
17607,0.0,0.0
82665,0.0,0.0
54312,0.0,1.0
83461,0.0,0.0
27477,0.0,0.0
97086,0.0,0.0
76922,0.0,0.0
91530,0.0,0.0
39234,0.0,0.0
45065,0.0,0.0
49930,0.0,0.0
26752,0.0,0.0
81685,0.0,0.0
8196,0.0,0.0
19535,0.0,0.0
64173,0.0,0.0
81491,0.0,0.0
98671,0.0,0.0
52964,0.0,0.0
13965,0.0,0.0
18635,0.0,0.0
47729,0.0,0.0
65357,0.0,0.0
94048,0.0,1.0
5752,0.0,0.0
19870,0.0,0.0
82711,0.0,0.0
53280,0.0,0.0
67422,0.0,0.0
11340,0.0,0.0
27265,0.0,0.0
45138,0.0,0.0
79046,0.0,0.0
14923,0.0,0.0
56387,0.0,0.0
23853,0.0,0.0
34785,0.0,0.0
59896,0.0,0.0
2666,0.0,0.0
96308,0.0,0.0
15852,0.0,0.0
53320,0.0,0.0
26091,0.0,0.0
72247,0.0,0.0
49957,0.0,0.0
74192,0.0,0.0
51992,0.0,0.0
62817,0.0,0.0
61630,0.0,0.0
38582,0.0,0.0
14726,0.0,0.0
52326,0.0,0.0
83698,0.0,0.0
26136,0.0,0.0
9214,0.0,0.0
70140,0.0,0.0
95756,0.0,1.0
51339,0.0,0.0
68726,0.0,0.0
19354,0.0,0.0
5771,0.0,0.0
23649,0.0,0.0
89446,0.0,0.0
62478,0.0,0.0
20777,0.0,0.0
5599,0.0,0.0
4791,0.0,0.0
94594,0.0,0.0
85160,0.0,0.0
74380,0.0,0.0
80371,0.0,0.0
60004,0.0,0.0
95271,0.0,0.0
51740,0.0,0.0
88295,0.0,0.0
74341,0.0,0.0
91613,0.0,0.0
46674,0.0,0.0
97094,0.0,0.0
13549,0.0,0.0
11863,0.0,0.0
51877,0.0,0.0
44693,0.0,0.0
72901,0.0,0.0
60423,0.0,0.0
21741,0.0,0.0
44551,0.0,0.0
15071,0.0,0.0
66563,0.0,0.0
65258,0.0,0.0
27713,0.0,0.0
76319,0.0,0.0
91016,0.0,0.0
30626,0.0,0.0
11476,0.0,0.0
25027,0.0,0.0
71199,0.0,0.0
997,0.0,0.0
30017,0.0,0.0
63486,0.0,0.0
11206,0.0,0.0
8761,0.0,0.0
21937,0.0,0.0
44127,0.0,0.0
33844,0.0,0.0
60729,0.0,0.0
97153,0.0,0.0
14801,0.0,0.0
61347,0.0,1.0
63331,0.0,0.0
16246,0.0,0.0
38469,0.0,0.0
10077,0.0,0.0
93676,0.0,0.0
75971,0.0,0.0
53410,0.0,0.0
28618,0.0,0.0
45488,0.0,0.0
29767,0.0,0.0
59225,0.0,0.0
39270,0.0,0.0
59890,0.0,0.0
82803,0.0,0.0
19268,0.0,0.0
88606,0.0,0.0
35074,0.0,0.0
41284,0.0,0.0
93412,0.0,0.0
9673,0.0,0.0
18585,0.0,0.0
44055,0.0,0.0
80997,0.0,0.0
91699,0.0,0.0
11518,0.0,1.0
96069,0.0,0.0
61224,0.0,0.0
75985,0.0,0.0
9090,0.0,0.0
24381,0.0,0.0
41849,0.0,0.0
80484,0.0,0.0
21191,0.0,0.0
16842,0.0,0.0
69678,0.0,0.0
44975,0.0,0.0
7659,0.0,0.0
64411,0.0,0.0
27878,0.0,0.0
15952,0.0,0.0
57023,0.0,0.0
69270,0.0,0.0
73654,0.0,0.0
84526,0.0,0.0
95305,0.0,0.0
82729,0.0,0.0
26498,0.0,0.0
16888,0.0,0.0
18397,0.0,0.0
82939,0.0,0.0
94113,0.0,0.0
45598,0.0,0.0
85171,0.0,0.0
91353,0.0,0.0
43766,0.0,0.0
12070,0.0,1.0
48545,0.0,0.0
51926,0.0,0.0
49776,0.0,0.0
26305,0.0,0.0
89316,0.0,0.0
55918,0.0,0.0
42370,0.0,0.0
65347,0.0,0.0
46506,0.0,0.0
23940,0.0,0.0
44575,0.0,0.0
60521,0.0,0.0
39660,0.0,0.0
2099,0.0,0.0
59504,0.0,0.0
4119,0.0,0.0
6503,0.0,0.0
97773,0.0,0.0
96848,0.0,0.0
35261,0.0,0.0
31987,1.0,0.0
17487,0.0,0.0
89814,0.0,0.0
13578,0.0,0.0
7742,0.0,0.0
4751,0.0,0.0
71725,0.0,0.0
73480,0.0,0.0
55798,0.0,0.0
46821,0.0,0.0
29501,0.0,0.0
89002,0.0,0.0
79601,0.0,0.0
60058,0.0,0.0
66236,0.0,0.0
83446,0.0,0.0
74276,0.0,0.0
10623,0.0,0.0
93460,0.0,0.0
88154,0.0,0.0
88905,0.0,0.0
26560,0.0,1.0
12282,0.0,0.0
55828,0.0,0.0
88833,0.0,0.0
91001,0.0,0.0
23587,0.0,0.0
5613,0.0,0.0
15292,0.0,0.0
52824,0.0,0.0
40712,0.0,0.0
76438,0.0,0.0
1670,0.0,0.0
7913,0.0,0.0
39387,0.0,0.0
46824,0.0,0.0
2823,0.0,0.0
83109,0.0,0.0
47702,0.0,0.0
76014,0.0,0.0
63437,0.0,0.0
45426,0.0,0.0
79899,0.0,0.0
29756,0.0,0.0
72819,0.0,0.0
30818,0.0,0.0
50401,0.0,0.0
37926,0.0,0.0
21545,0.0,0.0
80252,0.0,0.0
22915,0.0,0.0
29393,0.0,0.0
66293,0.0,0.0
46183,0.0,0.0
62145,0.0,0.0
55190,0.0,0.0
30533,0.0,0.0
54618,0.0,0.0
60420,0.0,0.0
77273,0.0,0.0
49195,0.0,0.0
52632,0.0,0.0
41090,0.0,0.0
5668,0.0,0.0
74558,0.0,0.0
3171,0.0,0.0
9981,0.0,0.0
58375,0.0,0.0
49915,0.0,0.0
37020,0.0,0.0
94183,0.0,0.0
43415,0.0,0.0
71563,0.0,0.0
59263,0.0,0.0
78300,0.0,0.0
36843,0.0,0.0
8328,0.0,0.0
25326,0.0,0.0
95776,0.0,0.0
74672,0.0,0.0
75248,0.0,0.0
46162,0.0,0.0
84383,0.0,0.0
7911,0.0,0.0
18546,0.0,0.0
43368,0.0,0.0
97009,0.0,0.0
98771,0.0,0.0
81338,0.0,0.0
27081,0.0,0.0
18654,0.0,0.0
96053,0.0,0.0
67623,0.0,0.0
3348,0.0,0.0
14973,0.0,0.0
10567,0.0,0.0
2074,0.0,0.0
57753,0.0,0.0
11828,0.0,0.0
64494,0.0,0.0
31565,0.0,0.0
14911,0.0,0.0
74740,0.0,0.0
2116,0.0,0.0
51121,0.0,0.0
88158,0.0,1.0
35435,0.0,0.0
8715,0.0,0.0
67780,0.0,0.0
40736,0.0,0.0
73845,0.0,0.0
93560,0.0,0.0
22910,0.0,0.0
31725,0.0,0.0
98391,0.0,0.0
83623,0.0,0.0
68144,0.0,0.0
11777,0.0,0.0
46624,0.0,0.0
1971,0.0,0.0
40117,0.0,0.0
45496,0.0,0.0
63567,0.0,0.0
56082,0.0,0.0
23520,0.0,0.0
77819,0.0,0.0
90077,0.0,0.0
70621,0.0,0.0
43826,0.0,0.0
33680,0.0,0.0
9691,0.0,0.0
6354,0.0,0.0
49726,0.0,0.0
83064,0.0,0.0
95505,0.0,0.0
96904,0.0,0.0
20991,0.0,0.0
8448,0.0,0.0
84115,0.0,0.0
67804,0.0,0.0
26075,0.0,0.0
69307,0.0,0.0
61077,0.0,0.0
42885,0.0,0.0
19144,0.0,0.0
83028,0.0,0.0
78500,0.0,0.0
89163,0.0,0.0
24525,0.0,0.0
8009,0.0,0.0
53326,0.0,0.0
60355,0.0,0.0
18142,0.0,0.0
22173,0.0,0.0
94600,0.0,0.0
38957,0.0,0.0
56867,0.0,0.0
82952,0.0,0.0
44858,0.0,0.0
37985,0.0,0.0
93844,0.0,0.0
62088,0.0,0.0
68457,0.0,0.0
60855,0.0,1.0
285,0.0,0.0
1902,0.0,0.0
69968,0.0,0.0
15822,0.0,0.0
75777,0.0,0.0
25413,0.0,0.0
97916,0.0,0.0
54548,0.0,0.0
25019,0.0,0.0
97492,0.0,0.0
52582,0.0,0.0
82260,0.0,0.0
78676,0.0,0.0
41347,0.0,0.0
81672,0.0,0.0
66176,0.0,0.0
6807,0.0,0.0
28112,0.0,0.0
89428,0.0,0.0
83429,0.0,0.0
78434,0.0,0.0
10492,0.0,0.0
48335,0.0,0.0
73741,0.0,0.0
67103,0.0,0.0
2919,0.0,0.0
59274,0.0,0.0
41026,0.0,0.0
11610,0.0,0.0
38675,0.0,0.0
67180,0.0,0.0
21939,0.0,0.0
88012,0.0,0.0
59007,0.0,1.0
29091,0.0,0.0
77757,0.0,0.0
5320,0.0,0.0
81535,0.0,0.0
47371,0.0,0.0
95578,0.0,0.0
64225,0.0,0.0
86719,0.0,0.0
44210,0.0,0.0
46448,0.0,0.0
32987,0.0,0.0
12255,0.0,0.0
39630,0.0,0.0
39945,0.0,0.0
84358,0.0,0.0
55541,0.0,0.0
60666,0.0,0.0
5440,0.0,0.0
61642,0.0,0.0
80458,0.0,0.0
14313,0.0,0.0
51499,0.0,0.0
25671,0.0,1.0
57549,0.0,0.0
38658,0.0,0.0
57085,0.0,0.0
49669,0.0,0.0
29869,0.0,0.0
98154,0.0,0.0
96850,0.0,0.0
62491,0.0,0.0
71873,0.0,0.0
54832,0.0,0.0
84741,0.0,0.0
62329,1.0,1.0
64382,0.0,0.0
44108,0.0,0.0
23625,0.0,0.0
63226,0.0,0.0
91299,0.0,0.0
34494,0.0,0.0
30112,0.0,0.0
76911,0.0,0.0
35921,0.0,0.0
62136,0.0,0.0
75088,0.0,0.0
42483,0.0,0.0
6119,0.0,0.0
79911,0.0,0.0
25078,0.0,0.0
66559,0.0,0.0
53904,0.0,0.0
29415,0.0,0.0
38011,0.0,0.0
94058,0.0,0.0
86203,0.0,0.0
16026,0.0,0.0
96836,0.0,0.0
28697,0.0,0.0
3747,0.0,0.0
33222,0.0,0.0
58002,0.0,0.0
2175,0.0,0.0
42684,0.0,0.0
35690,0.0,0.0
34098,0.0,0.0
31266,0.0,0.0
9343,0.0,0.0
56776,0.0,0.0
43964,0.0,0.0
62246,0.0,0.0
48028,0.0,0.0
23486,0.0,0.0
66246,0.0,0.0
49229,0.0,0.0
34121,0.0,0.0
46371,0.0,0.0
12418,0.0,0.0
78325,0.0,0.0
23158,0.0,0.0
81287,0.0,0.0
53468,0.0,0.0
91391,0.0,0.0
3921,0.0,0.0
6671,0.0,0.0
41290,0.0,0.0
39520,0.0,0.0
24933,0.0,0.0
50144,0.0,0.0
67913,0.0,0.0
13009,0.0,0.0
67929,0.0,0.0
66311,0.0,0.0
32318,0.0,0.0
82984,0.0,0.0
11771,0.0,0.0
93512,0.0,0.0
10406,0.0,0.0
23115,0.0,0.0
34061,0.0,0.0
10809,0.0,0.0
46716,0.0,0.0
84742,0.0,0.0
23099,0.0,0.0
66973,1.0,0.0
56753,0.0,0.0
49514,0.0,0.0
13622,0.0,0.0
57974,0.0,0.0
715,0.0,0.0
3664,0.0,0.0
31328,0.0,0.0
68192,0.0,0.0
90693,0.0,0.0
22736,0.0,0.0
70023,0.0,0.0
42347,0.0,0.0
39800,0.0,0.0
57691,0.0,0.0
42254,0.0,0.0
92547,0.0,0.0
74549,0.0,0.0
9074,0.0,0.0
9687,0.0,0.0
60270,0.0,0.0
99775,0.0,0.0
94889,0.0,0.0
16753,0.0,0.0
36089,0.0,0.0
42821,0.0,0.0
1269,1.0,0.0
80528,0.0,0.0
12348,0.0,0.0
46642,0.0,0.0
76508,0.0,0.0
87491,0.0,0.0
15485,0.0,0.0
46739,0.0,0.0
87216,0.0,0.0
53862,0.0,0.0
6607,0.0,0.0
35724,0.0,0.0
73923,0.0,0.0
66919,0.0,0.0
14199,0.0,0.0
87940,0.0,0.0
59635,0.0,0.0
50728,0.0,0.0
71754,0.0,0.0
97902,0.0,0.0
59195,0.0,0.0
75628,0.0,0.0
65125,0.0,0.0
36241,0.0,0.0
11459,0.0,0.0
15504,0.0,0.0
10205,0.0,0.0
12661,0.0,0.0
85880,0.0,0.0
95929,0.0,0.0
89411,0.0,0.0
71017,0.0,0.0
91276,0.0,0.0
95201,0.0,0.0
7939,0.0,0.0
87652,0.0,0.0
47323,0.0,0.0
35862,0.0,0.0
57574,0.0,0.0
31046,0.0,0.0
35248,0.0,0.0
46949,0.0,0.0
94623,0.0,0.0
71910,0.0,0.0
74983,0.0,0.0
14225,0.0,0.0
59936,0.0,0.0
89642,0.0,0.0
95030,0.0,0.0
67660,0.0,0.0
58685,0.0,0.0
62934,0.0,0.0
117,0.0,0.0
97103,0.0,0.0
46557,0.0,0.0
83600,0.0,0.0
41165,0.0,0.0
68152,0.0,0.0
20468,0.0,0.0
41731,0.0,0.0
92694,0.0,0.0
58745,0.0,0.0
24566,0.0,0.0
47857,0.0,0.0
95696,0.0,0.0
37400,0.0,0.0
87483,0.0,0.0
28211,0.0,0.0
19387,0.0,1.0
1364,0.0,0.0
42451,0.0,0.0
39853,0.0,0.0
92844,0.0,0.0
59030,0.0,0.0
23868,0.0,0.0
97964,0.0,0.0
39566,0.0,0.0
8884,0.0,0.0
98551,0.0,0.0
84619,0.0,0.0
2059,0.0,0.0
81368,0.0,0.0
33663,0.0,0.0
33535,0.0,0.0
84550,0.0,0.0
29577,0.0,0.0
13371,0.0,0.0
84191,0.0,0.0
780,0.0,0.0
14716,0.0,0.0
7896,0.0,0.0
81722,0.0,0.0
31267,0.0,0.0
8308,0.0,0.0
26927,0.0,0.0
48013,0.0,0.0
80509,0.0,0.0
1307,0.0,0.0
65117,0.0,0.0
17659,0.0,0.0
61819,0.0,0.0
29806,0.0,0.0
98421,0.0,0.0
18684,0.0,0.0
29311,0.0,0.0
10535,0.0,0.0
45148,0.0,0.0
88953,0.0,0.0
30411,0.0,0.0
78732,0.0,0.0
29990,0.0,0.0
62176,0.0,0.0
78591,0.0,0.0
75530,0.0,0.0
96712,0.0,0.0
54220,0.0,0.0
25623,0.0,0.0
76499,0.0,0.0
59615,0.0,0.0
31756,0.0,0.0
60169,0.0,0.0
36764,0.0,0.0
84315,0.0,0.0
11076,0.0,0.0
9435,0.0,0.0
41991,0.0,0.0
83996,0.0,0.0
96222,0.0,0.0
24284,0.0,0.0
62143,0.0,0.0
51342,0.0,0.0
79818,0.0,0.0
69500,0.0,0.0
26707,0.0,0.0
59167,0.0,0.0
87968,0.0,0.0
34970,0.0,0.0
22277,0.0,0.0
58387,0.0,0.0
29967,0.0,0.0
63083,0.0,0.0
59740,0.0,0.0
95453,0.0,0.0
93369,0.0,0.0
81990,0.0,0.0
43721,0.0,0.0
49074,0.0,0.0
80357,0.0,0.0
91098,0.0,0.0
24968,0.0,0.0
73504,0.0,0.0
40420,0.0,0.0
49055,0.0,0.0
445,0.0,0.0
84142,0.0,0.0
15585,0.0,0.0
21059,0.0,0.0
38391,0.0,0.0
53135,0.0,0.0
28457,0.0,0.0
86971,0.0,0.0
51408,0.0,0.0
12105,0.0,0.0
19953,0.0,0.0
90705,0.0,0.0
18620,0.0,0.0
92915,0.0,0.0
96217,0.0,0.0
84245,0.0,0.0
9747,0.0,0.0
27120,0.0,0.0
87825,0.0,0.0
77966,0.0,0.0
71982,0.0,0.0
43944,0.0,0.0
98299,0.0,0.0
16129,0.0,0.0
8656,0.0,0.0
99447,0.0,0.0
8968,0.0,0.0
59234,0.0,0.0
37838,0.0,0.0
723,0.0,0.0
2601,0.0,0.0
32420,0.0,0.0
57012,0.0,0.0
91672,0.0,0.0
93406,0.0,0.0
64156,0.0,0.0
75273,0.0,0.0
24144,0.0,0.0
76409,0.0,0.0
63136,0.0,0.0
98335,0.0,0.0
26076,0.0,0.0
12471,0.0,0.0
16240,0.0,0.0
4117,0.0,0.0
45735,0.0,0.0
89081,0.0,0.0
77336,0.0,0.0
94777,0.0,0.0
64683,0.0,0.0
93574,0.0,0.0
93796,0.0,0.0
10383,0.0,0.0
85495,0.0,0.0
87553,0.0,0.0
26358,0.0,0.0
15058,0.0,0.0
1074,0.0,0.0
248,0.0,0.0
54536,0.0,0.0
89746,0.0,0.0
95076,0.0,0.0
34602,0.0,0.0
23832,0.0,0.0
45442,0.0,0.0
27146,0.0,0.0
39438,0.0,0.0
84867,0.0,0.0
70553,0.0,0.0
69081,0.0,0.0
19801,0.0,0.0
91911,0.0,0.0
64614,0.0,0.0
27785,0.0,0.0
77965,0.0,1.0
21482,0.0,0.0
15987,0.0,0.0
99426,0.0,0.0
21260,0.0,0.0
16855,0.0,0.0
2883,0.0,0.0
82596,0.0,0.0
32339,0.0,0.0
98992,0.0,0.0
42558,0.0,0.0
30417,0.0,0.0
2322,0.0,0.0
66502,0.0,0.0
54121,0.0,0.0
47551,0.0,0.0
89360,0.0,0.0
48607,0.0,0.0
53902,0.0,0.0
37268,0.0,0.0
33809,0.0,0.0
6143,0.0,0.0
10460,0.0,0.0
40733,0.0,0.0
45232,0.0,0.0
96979,0.0,0.0
21469,0.0,0.0
50514,0.0,0.0
985,0.0,0.0
11647,0.0,0.0
58214,0.0,1.0
12796,0.0,0.0
58150,0.0,0.0
20920,0.0,0.0
38217,0.0,0.0
28300,0.0,0.0
70438,0.0,1.0
97871,0.0,0.0
58330,0.0,0.0
1787,0.0,0.0
68633,0.0,0.0
20637,0.0,0.0
12984,0.0,0.0
88630,0.0,0.0
78404,0.0,0.0
24057,0.0,0.0
29229,0.0,0.0
41948,0.0,0.0
81985,0.0,0.0
61980,0.0,0.0
45945,0.0,0.0
87095,0.0,0.0
97994,0.0,0.0
74042,0.0,0.0
26475,0.0,0.0
31972,1.0,0.0
1897,0.0,0.0
88087,0.0,0.0
98953,0.0,0.0
69798,0.0,0.0
11417,0.0,0.0
29957,0.0,0.0
880,0.0,0.0
98763,0.0,0.0
88161,0.0,0.0
63387,0.0,0.0
59374,0.0,0.0
85104,0.0,0.0
5280,0.0,0.0
44756,0.0,0.0
34693,0.0,0.0
94860,0.0,0.0
68132,0.0,0.0
52073,0.0,0.0
22415,0.0,0.0
8408,0.0,0.0
51012,0.0,0.0
87016,0.0,0.0
37587,0.0,0.0
48986,0.0,0.0
11656,0.0,0.0
75712,0.0,0.0
76892,0.0,0.0
35060,0.0,0.0
5660,0.0,0.0
7715,0.0,0.0
56650,0.0,0.0
17247,0.0,0.0
49903,0.0,0.0
93669,0.0,0.0
1927,0.0,0.0
34576,0.0,0.0
44188,0.0,0.0
36439,0.0,0.0
76960,0.0,0.0
57206,0.0,0.0
28948,0.0,0.0
26901,0.0,0.0
94355,0.0,0.0
8942,0.0,0.0
46693,0.0,0.0
51974,0.0,0.0
48164,0.0,0.0
85834,0.0,0.0
65189,0.0,0.0
63499,0.0,0.0
12388,0.0,0.0
54290,0.0,0.0
66235,0.0,0.0
57057,0.0,0.0
75968,0.0,0.0
35923,0.0,0.0
20857,0.0,0.0
95669,0.0,0.0
78194,0.0,0.0
15038,0.0,0.0
13718,0.0,0.0
63519,0.0,0.0
21083,0.0,0.0
13744,0.0,0.0
9580,0.0,0.0
5578,0.0,0.0
27808,0.0,0.0
68417,0.0,0.0
66773,0.0,0.0
95869,0.0,0.0
56662,0.0,0.0
61045,0.0,0.0
95449,0.0,0.0
59425,0.0,0.0
29464,0.0,0.0
21876,0.0,0.0
48422,0.0,0.0
57555,0.0,0.0
40257,0.0,0.0
1393,0.0,0.0
29672,0.0,0.0
12530,0.0,0.0
80128,0.0,0.0
3529,0.0,0.0
99887,0.0,0.0
57665,0.0,0.0
66843,0.0,0.0
53428,0.0,0.0
57909,0.0,0.0
19561,0.0,0.0
47595,0.0,0.0
74810,0.0,0.0
39556,0.0,0.0
44232,0.0,0.0
53293,0.0,0.0
38712,0.0,0.0
27583,0.0,0.0
16942,0.0,0.0
1842,0.0,0.0
23253,0.0,0.0
86956,0.0,0.0
58695,0.0,0.0
91315,0.0,0.0
54428,0.0,0.0
24648,0.0,0.0
77068,0.0,0.0
1683,0.0,0.0
9113,0.0,0.0
21782,0.0,0.0
84822,0.0,0.0
16831,0.0,0.0
7721,0.0,0.0
70938,0.0,0.0
83791,0.0,0.0
23189,0.0,0.0
74853,0.0,0.0
21710,0.0,0.0
3462,0.0,0.0
94013,0.0,0.0
18818,0.0,0.0
4240,0.0,0.0
50715,0.0,0.0
79626,0.0,0.0
22919,0.0,0.0
76601,0.0,0.0
57392,0.0,0.0
53369,0.0,0.0
69576,0.0,0.0
36004,0.0,0.0
66638,0.0,0.0
36623,0.0,0.0
85037,0.0,0.0
15985,0.0,0.0
78787,0.0,0.0
47505,0.0,1.0
82264,0.0,0.0
82521,0.0,0.0
41083,0.0,0.0
34865,0.0,0.0
16934,0.0,0.0
45039,0.0,0.0
99262,0.0,0.0
56271,0.0,0.0
23796,0.0,0.0
45731,0.0,0.0
40115,0.0,0.0
32316,0.0,0.0
13167,0.0,0.0
6801,0.0,0.0
57207,0.0,0.0
97416,0.0,0.0
45386,0.0,0.0
12967,0.0,0.0
29491,0.0,0.0
30866,0.0,0.0
15660,0.0,0.0
25116,0.0,0.0
50141,0.0,0.0
32902,0.0,0.0
45656,0.0,0.0
39112,0.0,0.0
67042,0.0,0.0
35443,0.0,0.0
34027,0.0,0.0
96964,0.0,0.0
55514,0.0,0.0
33584,0.0,0.0
41173,0.0,0.0
49897,0.0,0.0
43324,0.0,0.0
97585,0.0,0.0
38911,0.0,0.0
47822,0.0,0.0
74153,0.0,0.0
70587,0.0,0.0
76099,0.0,0.0
96527,0.0,0.0
91652,0.0,0.0
21441,0.0,0.0
70642,0.0,0.0
68488,0.0,0.0
66385,0.0,0.0
43045,0.0,0.0
7172,0.0,0.0
5336,0.0,0.0
4025,0.0,0.0
11128,0.0,0.0
32217,0.0,0.0
91132,0.0,0.0
82753,0.0,0.0
65521,0.0,0.0
95841,0.0,0.0
50421,0.0,0.0
87439,0.0,0.0
8453,0.0,0.0
18469,0.0,0.0
79376,0.0,0.0
40782,0.0,0.0
26965,0.0,0.0
76354,0.0,0.0
84005,0.0,0.0
59289,0.0,0.0
68221,0.0,0.0
47162,0.0,0.0
38953,0.0,0.0
51405,0.0,0.0
1691,0.0,0.0
84707,0.0,0.0
99947,0.0,0.0
59810,0.0,0.0
84158,0.0,0.0
60613,0.0,0.0
4043,0.0,0.0
98524,0.0,0.0
35178,0.0,0.0
88497,0.0,0.0
47601,0.0,0.0
11694,0.0,0.0
77735,0.0,0.0
72740,0.0,1.0
2481,0.0,0.0
95070,0.0,0.0
14641,0.0,0.0
81902,0.0,0.0
1190,0.0,0.0
34407,0.0,0.0
25472,0.0,0.0
22026,0.0,0.0
64842,0.0,0.0
2530,0.0,0.0
85767,0.0,0.0
56539,0.0,0.0
50542,0.0,0.0
10601,0.0,0.0
33613,0.0,0.0
44993,0.0,0.0
86999,0.0,0.0
27105,0.0,0.0
34396,0.0,0.0
858,0.0,0.0
795,0.0,0.0
60189,0.0,0.0
45798,0.0,0.0
2544,0.0,1.0
90392,0.0,0.0
43083,0.0,0.0
62212,0.0,0.0
98482,0.0,0.0
13491,0.0,0.0
11761,0.0,0.0
34522,0.0,0.0
54759,0.0,0.0
2988,0.0,0.0
58727,0.0,0.0
54785,0.0,0.0
61162,0.0,0.0
18144,0.0,0.0
97667,0.0,0.0
33872,0.0,0.0
78966,0.0,0.0
65070,0.0,0.0
10538,0.0,0.0
21332,0.0,0.0
53724,0.0,0.0
72198,0.0,0.0
65993,0.0,0.0
78220,0.0,0.0
42628,0.0,0.0
6559,0.0,0.0
58007,0.0,0.0
57318,0.0,0.0
1586,0.0,0.0
19305,0.0,0.0
98815,0.0,0.0
37547,0.0,0.0
57362,0.0,0.0
36397,0.0,0.0
74841,0.0,0.0
35949,0.0,0.0
87162,0.0,0.0
15604,0.0,0.0
98171,0.0,0.0
70645,0.0,0.0
60694,0.0,0.0
63011,0.0,0.0
23119,0.0,0.0
98721,0.0,0.0
79698,0.0,0.0
47016,0.0,0.0
93283,0.0,0.0
70408,0.0,0.0
99016,0.0,0.0
74599,0.0,0.0
6916,0.0,0.0
6314,0.0,0.0
46300,0.0,0.0
41043,0.0,0.0
89287,0.0,0.0
39926,0.0,0.0
24617,0.0,0.0
22304,0.0,0.0
29468,0.0,0.0
22698,0.0,0.0
46627,0.0,0.0
32200,0.0,0.0
96895,0.0,0.0
82424,0.0,0.0
1263,0.0,0.0
